@RELATION data

@ATTRIBUTE timestamp DATE "MM/dd/yyyy"
@ATTRIBUTE mortality_rate NUMERIC
@ATTRIBUTE T2M NUMERIC
@ATTRIBUTE PM10 NUMERIC

@DATA
9/22/2009,1.511,288.599,48.892
9/23/2009,1.301,288.135,35.919
9/24/2009,1.416,286.283,40.886
9/25/2009,0.765,286.322,39.437
9/26/2009,1.244,286.877,37.889
9/27/2009,1.511,286.938,35.853
9/28/2009,1.703,287.788,34.362
9/29/2009,1.435,287.325,35.387
9/30/2009,0.88,287.661,32.065
10/1/2009,1.684,286.315,38.426
10/2/2009,1.282,285.863,39.808
10/3/2009,1.11,286.578,56.334
10/4/2009,0.957,285.843,45.003
10/5/2009,1.435,286.383,33.732
10/6/2009,1.473,289.321,41.966
10/7/2009,1.224,286.165,31.974
10/8/2009,1.358,283.946,29.249
10/9/2009,1.224,285.511,31.418
10/10/2009,1.397,286.652,44.131
10/11/2009,1.55,286.585,47.836
10/12/2009,1.435,284.081,39.529
10/13/2009,1.397,283.815,29.198
10/14/2009,1.397,284.985,25.891
10/15/2009,1.397,285.022,22.474
10/16/2009,1.301,285.9,24.844
10/17/2009,1.301,281.747,28.572
10/18/2009,1.301,282.898,32.894
10/19/2009,1.588,284.123,42.833
10/20/2009,1.722,285.178,47.499
10/21/2009,1.167,285.71,43.855
10/22/2009,1.244,285.36,45.016
10/23/2009,1.454,286.163,40.379
10/24/2009,1.263,287.653,47.502
10/25/2009,1.435,286.537,54.035
10/26/2009,1.569,286.555,43.218
10/27/2009,1.473,287.42,42.324
10/28/2009,1.664,287.586,37.94
10/29/2009,1.358,287,33.912
10/30/2009,1.071,287.373,28.656
10/31/2009,1.263,287.361,45.679
11/1/2009,1.263,285.726,56.204
11/2/2009,1.454,282.805,50.59
11/3/2009,1.358,284.238,52.191
11/4/2009,1.32,282.521,45.656
11/5/2009,1.244,282.863,48.494
11/6/2009,1.091,283.041,44.272
11/7/2009,1.76,281.685,37.171
11/8/2009,1.148,281.815,31.701
11/9/2009,1.511,279.999,14.416
11/10/2009,1.378,281.958,27.237
11/11/2009,1.416,282.851,27.85
11/12/2009,1.473,284.267,48.813
11/13/2009,1.244,284.787,53.543
11/14/2009,1.186,283.907,56.492
11/15/2009,1.378,283.714,51.812
11/16/2009,1.511,284.377,54.632
11/17/2009,1.378,283.825,49.475
11/18/2009,1.435,285.891,60.213
11/19/2009,1.378,286.4,64.965
11/20/2009,1.416,284.851,51.921
11/21/2009,1.224,285.604,53.53
11/22/2009,1.378,282.627,64.657
11/23/2009,1.531,284.129,65.859
11/24/2009,1.416,285.619,71.413
11/25/2009,1.626,282.226,56.628
11/26/2009,1.454,281.134,51.566
11/27/2009,1.645,280.62,41.884
11/28/2009,1.224,280.074,48.453
11/29/2009,1.397,280.442,45.697
11/30/2009,1.473,278.828,38.316
12/1/2009,1.492,277.97,29.929
12/2/2009,1.569,281.765,49.105
12/3/2009,1.397,279.128,50.271
12/4/2009,1.358,280.324,40.337
12/5/2009,1.416,283.176,61.64
12/6/2009,1.32,282.638,63.213
12/7/2009,1.32,281.509,62.935
12/8/2009,1.569,282.936,53.76
12/9/2009,1.033,283.697,46.074
12/10/2009,1.186,281.03,36.613
12/11/2009,1.454,278.797,20.186
12/12/2009,1.664,278.952,28.383
12/13/2009,1.282,277.801,29.693
12/14/2009,1.32,277.82,24.831
12/15/2009,1.932,277.852,24.482
12/16/2009,1.416,276.389,20.189
12/17/2009,1.55,276.017,32.982
12/18/2009,1.492,273.518,40.377
12/19/2009,1.55,274.267,33.771
12/20/2009,1.645,274.711,48.141
12/21/2009,1.645,275.545,35.425
12/22/2009,1.913,274.55,27.318
12/23/2009,1.76,274.948,35.915
12/24/2009,1.664,276.177,30.123
12/25/2009,1.741,278.371,35.108
12/26/2009,1.531,280.491,54.785
12/27/2009,2.238,279.048,51.182
12/28/2009,1.894,276.206,29.989
12/29/2009,1.951,279.192,24.524
12/30/2009,2.028,279.132,17.303
12/31/2009,1.722,275.847,37.182
1/1/2010,2.165,270.861,48.372
1/2/2010,1.894,272.749,38.717
1/3/2010,1.817,269.433,28.226
1/4/2010,1.508,270.297,43.793
1/5/2010,1.662,271.623,50.143
1/6/2010,1.817,271.537,52.422
1/7/2010,1.933,268.938,40.95
1/8/2010,1.933,268.494,36.582
1/9/2010,1.817,270.014,44.92
1/10/2010,1.701,274.716,70.669
1/11/2010,2.165,274.457,57.043
1/12/2010,1.392,274.346,45.882
1/13/2010,1.508,273.348,13.704
1/14/2010,1.74,273.181,7.022
1/15/2010,2.01,275.69,21.724
1/16/2010,1.314,276.134,35.976
1/17/2010,1.817,276.066,47.494
1/18/2010,1.585,277.527,47.539
1/19/2010,1.314,275.406,34.581
1/20/2010,1.546,274.85,37.188
1/21/2010,1.508,274.672,15.512
1/22/2010,2.01,276.771,19.522
1/23/2010,1.971,276.386,24.094
1/24/2010,1.392,274.722,20.449
1/25/2010,1.624,273.977,40.622
1/26/2010,1.778,274.017,40.466
1/27/2010,1.585,278.107,50.695
1/28/2010,1.74,276.232,52.322
1/29/2010,1.198,273.247,59.944
1/30/2010,1.856,271.965,54.257
1/31/2010,1.624,272.212,55.793
2/1/2010,1.353,273.733,52.577
2/2/2010,1.624,275.543,50.492
2/3/2010,1.74,271.909,34.801
2/4/2010,1.546,274.909,26.947
2/5/2010,1.392,276.108,18.213
2/6/2010,1.856,276.565,20.056
2/7/2010,2.087,275.313,37.949
2/8/2010,1.701,274.345,56.087
2/9/2010,1.469,274.489,55.463
2/10/2010,1.662,273.597,50.323
2/11/2010,1.894,273.752,41.529
2/12/2010,1.701,275.62,48.505
2/13/2010,2.165,274.744,49.751
2/14/2010,1.16,275.183,42.04
2/15/2010,1.74,275.596,40.675
2/16/2010,1.43,273.921,38.247
2/17/2010,1.546,272.431,18.795
2/18/2010,1.74,272.978,25.139
2/19/2010,1.624,272.799,40.36
2/20/2010,1.16,272.101,44.641
2/21/2010,1.353,272.105,33.951
2/22/2010,1.624,272.782,41.14
2/23/2010,1.856,273.887,49.282
2/24/2010,1.314,275.47,29.548
2/25/2010,1.701,276.388,24.231
2/26/2010,1.43,275.954,44.804
2/27/2010,1.74,275.237,57.277
2/28/2010,1.314,275.333,54.945
3/1/2010,1.508,273.988,43.405
3/2/2010,1.314,274.111,44.888
3/3/2010,2.049,272.324,26.194
3/4/2010,1.624,274.105,33.88
3/5/2010,1.778,276.903,48.25
3/6/2010,1.353,275.232,51.372
3/7/2010,1.662,272.824,51.324
3/8/2010,1.43,274.583,39.388
3/9/2010,1.082,276.308,48.243
3/10/2010,1.121,276.051,47.728
3/11/2010,1.624,276.281,52.927
3/12/2010,1.276,277.71,58.052
3/13/2010,1.585,278.364,57.376
3/14/2010,1.778,278.951,68.765
3/15/2010,1.894,279.408,68.899
3/16/2010,1.276,278.837,55.246
3/17/2010,1.701,280.755,63.954
3/18/2010,1.469,282.655,70.866
3/19/2010,1.662,281.063,65.276
3/20/2010,1.662,278.263,52.726
3/21/2010,1.508,278.691,52.862
3/22/2010,1.469,279.987,65.499
3/23/2010,1.508,279.362,47.248
3/24/2010,1.585,281.325,40.885
3/25/2010,1.546,281.349,27.915
3/26/2010,1.585,280.557,63.433
3/27/2010,1.198,279.855,70.154
3/28/2010,1.392,279.105,69.622
3/29/2010,1.701,277.559,60.446
3/30/2010,1.469,280.143,39.942
3/31/2010,1.044,275.722,61.379
4/1/2010,1.314,276.942,68.029
4/2/2010,1.276,277.457,54.707
4/3/2010,1.778,277.395,51.282
4/4/2010,1.508,277.812,57.818
4/5/2010,1.624,280.273,72.891
4/6/2010,1.74,281.499,70.756
4/7/2010,1.43,280.451,60.875
4/8/2010,1.353,281.188,62.449
4/9/2010,1.624,281.876,56.32
4/10/2010,1.237,282.526,59.854
4/11/2010,1.856,281.181,67.593
4/12/2010,1.16,280.454,69.836
4/13/2010,1.585,278.858,73.555
4/14/2010,1.469,280.167,73.9
4/15/2010,1.237,278.957,70.945
4/16/2010,1.778,280.774,67.803
4/17/2010,1.276,281.646,77.938
4/18/2010,1.469,279.603,70.324
4/19/2010,1.624,278.509,66.594
4/20/2010,1.508,278.843,69.74
4/21/2010,1.778,278.26,62.829
4/22/2010,1.585,279.195,61.193
4/23/2010,1.585,281.194,64.886
4/24/2010,1.353,284.01,67.014
4/25/2010,1.392,283.181,64.13
4/26/2010,1.392,283.741,70.632
4/27/2010,1.276,284.658,63.656
4/28/2010,1.701,286.531,76.807
4/29/2010,1.044,284.079,69.78
4/30/2010,1.392,281.779,65.668
5/1/2010,1.237,280.184,64.126
5/2/2010,1.353,279.038,71.679
5/3/2010,1.392,278.95,73.446
5/4/2010,1.546,280.954,63.689
5/5/2010,1.662,282.634,59.203
5/6/2010,1.237,281,59.184
5/7/2010,1.469,280.541,81.271
5/8/2010,1.469,280.992,78.906
5/9/2010,1.314,279.965,73.501
5/10/2010,1.74,278.554,55.068
5/11/2010,1.314,278.161,55.235
5/12/2010,1.624,278.3,51.498
5/13/2010,1.353,280.063,62.115
5/14/2010,1.701,281.567,59.918
5/15/2010,1.276,282.104,67.489
5/16/2010,1.469,282.565,65.763
5/17/2010,1.353,282.796,64.827
5/18/2010,1.585,284.243,66.004
5/19/2010,1.392,285.461,53.996
5/20/2010,1.392,287.895,52.246
5/21/2010,1.392,288.944,54.399
5/22/2010,1.508,291.07,67.833
5/23/2010,1.546,291.211,82.656
5/24/2010,1.701,286.559,72.66
5/25/2010,1.237,283.711,57.724
5/26/2010,1.469,282.038,53.347
5/27/2010,1.314,281.313,53.091
5/28/2010,1.198,282.84,56.143
5/29/2010,1.082,281.841,57.497
5/30/2010,1.856,283.523,66.073
5/31/2010,1.74,285.591,72.324
6/1/2010,1.353,284.075,52.373
6/2/2010,1.856,286.844,60.105
6/3/2010,1.469,288.291,63.761
6/4/2010,1.314,288.737,73.407
6/5/2010,1.662,290.122,77.301
6/6/2010,1.469,286.658,76.395
6/7/2010,1.701,286.064,71.877
6/8/2010,1.546,285.085,65.864
6/9/2010,1.314,285.098,73.835
6/10/2010,1.353,286.459,65.969
6/11/2010,1.469,285.483,57.566
6/12/2010,1.353,285.758,57.584
6/13/2010,1.044,284.63,52.606
6/14/2010,1.353,284.582,57.2
6/15/2010,0.85,285.229,56.264
6/16/2010,1.508,287.679,56.195
6/17/2010,1.546,288.963,58.257
6/18/2010,1.044,286.357,54.696
6/19/2010,1.469,284.047,55.856
6/20/2010,1.121,285.877,57.513
6/21/2010,1.508,288.914,49.196
6/22/2010,1.778,289.863,61.027
6/23/2010,1.16,289.099,61.635
6/24/2010,1.314,289.047,60.306
6/25/2010,1.546,289.305,59.202
6/26/2010,1.082,290.885,65.305
6/27/2010,0.966,291.143,70.269
6/28/2010,1.508,290.337,64.472
6/29/2010,1.198,289.841,52.987
6/30/2010,0.85,290.795,56.399
7/1/2010,1.276,290.352,48.328
7/2/2010,1.469,290.193,60.326
7/3/2010,1.198,288.794,54.741
7/4/2010,1.16,287.931,57.567
7/5/2010,1.353,287.58,51.214
7/6/2010,0.966,287.056,52.727
7/7/2010,1.43,289.378,50.037
7/8/2010,1.237,287.674,50.481
7/9/2010,0.773,289.899,46.83
7/10/2010,1.198,291.215,39.118
7/11/2010,1.237,288.444,48.902
7/12/2010,1.314,286.296,48.332
7/13/2010,1.353,286.596,55.599
7/14/2010,1.082,288.696,51.673
7/15/2010,1.276,288.056,47.473
7/16/2010,1.044,286.992,54.453
7/17/2010,1.082,286.409,52.39
7/18/2010,1.469,288.159,45.409
7/19/2010,1.121,289.656,44.526
7/20/2010,1.237,289.842,35.812
7/21/2010,0.966,289.093,51.101
7/22/2010,1.353,286.078,47.354
7/23/2010,1.044,286.279,47.224
7/24/2010,1.082,287.803,48.648
7/25/2010,1.237,288.265,48.869
7/26/2010,1.16,288.78,34.818
7/27/2010,1.276,288.672,44.364
7/28/2010,1.314,287.124,40.169
7/29/2010,1.16,288.083,39.39
7/30/2010,1.546,288.04,38.966
7/31/2010,1.198,287.459,46.741
8/1/2010,1.198,287.621,43.161
8/2/2010,1.276,287.472,46.442
8/3/2010,1.469,287.618,43.286
8/4/2010,1.237,286.014,43.635
8/5/2010,1.353,286.859,43.623
8/6/2010,1.16,286.923,39.81
8/7/2010,1.392,288.616,43.986
8/8/2010,1.005,287.884,50.238
8/9/2010,1.044,287.194,45.039
8/10/2010,0.812,286.098,45.318
8/11/2010,1.044,287.004,50.86
8/12/2010,1.469,286.622,56.677
8/13/2010,1.314,286.228,62.645
8/14/2010,1.276,287.522,62.048
8/15/2010,1.198,288.084,65.058
8/16/2010,1.237,288.262,55.139
8/17/2010,1.353,287.956,41.473
8/18/2010,1.353,285.809,46.507
8/19/2010,1.469,287.791,43.347
8/20/2010,1.198,290.257,39.944
8/21/2010,1.546,288.832,50.036
8/22/2010,1.43,287.926,50.288
8/23/2010,0.889,286.535,42.368
8/24/2010,0.889,285.376,46.802
8/25/2010,1.353,285.792,46.745
8/26/2010,1.082,285.898,49.058
8/27/2010,1.353,285.288,44.467
8/28/2010,1.044,285.126,50.182
8/29/2010,1.276,284.899,56.402
8/30/2010,1.16,284.944,54.885
8/31/2010,1.276,284.92,48.361
9/1/2010,1.392,286.384,54.192
9/2/2010,1.469,286.931,57.4
9/3/2010,0.889,287.274,50.418
9/4/2010,1.276,287.259,45.607
9/5/2010,1.044,287.783,68.053
9/6/2010,1.005,287.98,78.652
9/7/2010,1.353,286.898,54.173
9/8/2010,1.005,286.696,38.948
9/9/2010,1.546,286.549,48.114
9/10/2010,0.966,288.026,45.373
9/11/2010,1.082,287.572,52.356
9/12/2010,1.237,286.326,58.067
9/13/2010,1.546,287.351,51.815
9/14/2010,1.16,285.849,60.756
9/15/2010,1.508,285.011,60.005
9/16/2010,1.933,283.78,49.998
9/17/2010,1.237,283.014,49.24
9/18/2010,1.701,283.6,52.914
9/19/2010,1.701,285.69,44.151
9/20/2010,1.044,286.693,49.36
9/21/2010,1.353,287.151,38.677
9/22/2010,0.966,288.151,42.676
9/23/2010,1.237,286.486,46.939
9/24/2010,1.353,282.216,65.005
9/25/2010,1.082,282.04,59.102
9/26/2010,0.85,283.259,55.206
9/27/2010,1.43,284.737,43.684
9/28/2010,1.314,285.353,37.789
9/29/2010,1.546,285.71,30.118
9/30/2010,1.353,283.866,33.702
10/1/2010,1.469,284.502,33.485
10/2/2010,1.237,283.701,34.544
10/3/2010,1.276,284.456,32.684
10/4/2010,1.353,284.696,39.383
10/5/2010,1.508,285.622,44.929
10/6/2010,1.508,284.856,44.885
10/7/2010,1.16,285.073,38.748
10/8/2010,1.74,286.5,30.637
10/9/2010,1.082,284.742,45.584
10/10/2010,1.392,284.962,54.046
10/11/2010,1.392,281.824,51.84
10/12/2010,1.082,280.796,46.089
10/13/2010,1.082,280.846,46.609
10/14/2010,1.43,282.494,41.285
10/15/2010,1.585,282.208,41.919
10/16/2010,1.469,280.581,45.46
10/17/2010,1.701,280.592,43.412
10/18/2010,1.314,282.672,52.281
10/19/2010,1.276,279.193,50.193
10/20/2010,1.546,276.858,51.416
10/21/2010,1.778,281.072,55.951
10/22/2010,1.508,282.662,55.039
10/23/2010,1.121,279.805,50.526
10/24/2010,1.43,277.73,47.533
10/25/2010,1.469,277.356,38.952
10/26/2010,1.082,282.86,46.309
10/27/2010,1.198,283.813,60.603
10/28/2010,1.778,282.843,51.922
10/29/2010,1.43,285.301,52.67
10/30/2010,1.353,281.693,48.943
10/31/2010,1.546,280.265,34.169
11/1/2010,1.353,280.424,38.722
11/2/2010,1.43,283.075,57.844
11/3/2010,1.469,281.251,55.708
11/4/2010,1.701,285.205,49.764
11/5/2010,1.701,281.813,56.323
11/6/2010,1.198,277.648,42.485
11/7/2010,1.16,276.995,55.446
11/8/2010,1.353,277.492,48.464
11/9/2010,1.43,277.747,62.184
11/10/2010,1.469,275.923,51.266
11/11/2010,1.817,279.705,58.052
11/12/2010,1.43,280.606,64.549
11/13/2010,1.546,278.104,55.525
11/14/2010,1.778,277.472,39.51
11/15/2010,1.624,276.913,28.436
11/16/2010,1.276,276.435,26.848
11/17/2010,1.469,278.082,34.437
11/18/2010,1.198,278.718,21.653
11/19/2010,1.546,278.879,15.792
11/20/2010,1.005,278.324,27.597
11/21/2010,1.044,276.961,40.934
11/22/2010,1.817,277.792,24.854
11/23/2010,1.237,276.476,39.21
11/24/2010,1.508,274.395,51.83
11/25/2010,1.198,272.748,61.569
11/26/2010,1.276,270.026,42.944
11/27/2010,1.353,269.036,55.972
11/28/2010,1.198,269.196,35.169
11/29/2010,1.585,271.169,38.171
11/30/2010,1.662,272.519,48.24
12/1/2010,1.585,271.655,52.664
12/2/2010,1.005,271.344,48.728
12/3/2010,1.469,268.685,38.206
12/4/2010,1.624,271.89,37.57
12/5/2010,1.392,271.521,45.441
12/6/2010,1.971,269.708,39.428
12/7/2010,1.894,266.057,39.466
12/8/2010,1.817,269.116,47.798
12/9/2010,1.508,274.994,48.655
12/10/2010,1.624,277.892,58.803
12/11/2010,1.778,276.583,54.969
12/12/2010,1.469,272.984,44.099
12/13/2010,1.74,271.387,37.961
12/14/2010,1.74,274.838,41.865
12/15/2010,1.701,275.94,45.621
12/16/2010,1.43,273.002,56.198
12/17/2010,1.971,268.42,48.609
12/18/2010,2.358,268.586,26.318
12/19/2010,1.585,267.442,31.948
12/20/2010,1.701,266.198,28.19
12/21/2010,1.624,266.273,26.449
12/22/2010,2.01,270.83,29.145
12/23/2010,1.778,271.778,35.332
12/24/2010,2.203,270.236,38.085
12/25/2010,1.778,270.366,42.555
12/26/2010,2.165,270.457,39.063
12/27/2010,1.778,274.155,29.048
12/28/2010,1.933,274.662,16.74
12/29/2010,1.701,275.383,20.075
12/30/2010,1.971,275.777,30.232
12/31/2010,2.281,276.082,37.89
1/1/2010,1.866,271.811,38.092
1/2/2010,1.88,273.348,33.213
1/3/2010,1.652,271.079,25.29
1/4/2010,1.781,269.953,25.01
1/5/2010,1.909,272.037,41.885
1/6/2010,1.952,271.929,46.643
1/7/2010,1.738,267.896,30.887
1/8/2010,2.023,268.317,31.4
1/9/2010,2.009,269.028,41.133
1/10/2010,1.838,274.081,61.32
1/11/2010,1.923,273.771,39.931
1/12/2010,2.422,273.309,30.463
1/13/2010,2.08,272.629,6.732
1/14/2010,1.695,273.168,4.244
1/15/2010,1.781,276.796,26.576
1/16/2010,1.652,277.526,38.324
1/17/2010,1.595,277.047,45.704
1/18/2010,1.752,277.987,39.421
1/19/2010,1.667,277.216,26.343
1/20/2010,1.752,274.776,25.479
1/21/2010,1.852,275.079,15.333
1/22/2010,1.624,278.398,25.174
1/23/2010,1.481,276.216,29.931
1/24/2010,1.481,275.68,20.945
1/25/2010,1.524,274.516,26.52
1/26/2010,1.553,274.091,29.239
1/27/2010,1.866,277.609,40.685
1/28/2010,1.624,277.06,52.376
1/29/2010,1.724,274.251,54.652
1/30/2010,1.524,272.502,48.403
1/31/2010,1.325,273.059,48.036
2/1/2010,1.738,274.861,43.71
2/2/2010,1.652,277.028,47.273
2/3/2010,1.425,273.115,24.554
2/4/2010,1.667,276.774,23.706
2/5/2010,1.51,277.179,20.303
2/6/2010,1.724,276.279,21.124
2/7/2010,1.353,275.087,27.258
2/8/2010,1.61,274.055,47.785
2/9/2010,1.638,274.64,45.233
2/10/2010,1.382,273.547,42.807
2/11/2010,1.538,273.518,35.508
2/12/2010,1.553,275.307,38.072
2/13/2010,1.524,274.503,42.606
2/14/2010,1.339,275.396,32.399
2/15/2010,1.396,276.256,35.856
2/16/2010,1.396,274.641,34.591
2/17/2010,1.88,272.644,19.646
2/18/2010,1.524,273.416,16.246
2/19/2010,1.496,273.446,29.371
2/20/2010,1.239,272.265,30.78
2/21/2010,1.624,272.938,29.762
2/22/2010,1.439,272.827,40.316
2/23/2010,1.781,273.701,48.987
2/24/2010,1.766,276.707,24.634
2/25/2010,1.467,276.566,13.792
2/26/2010,1.895,275.941,31.829
2/27/2010,1.467,274.918,40.274
2/28/2010,1.382,275.479,53.247
3/1/2010,1.41,274.143,35.827
3/2/2010,1.638,274.312,34.248
3/3/2010,1.553,274.578,30.507
3/4/2010,1.339,274.226,36.486
3/5/2010,1.197,276.319,38.843
3/6/2010,1.311,276.275,43.992
3/7/2010,1.339,272.442,43.562
3/8/2010,1.638,273.526,35.785
3/9/2010,1.496,276.292,41.515
3/10/2010,1.581,276.592,46.272
3/11/2010,1.453,275.75,44.988
3/12/2010,1.481,278.102,50.993
3/13/2010,1.467,278.162,50.278
3/14/2010,1.311,279.037,67.52
3/15/2010,1.439,279.005,63.855
3/16/2010,1.553,278.409,52.503
3/17/2010,1.225,281.161,62.416
3/18/2010,1.425,282.722,67.379
3/19/2010,1.481,281.186,61.467
3/20/2010,1.396,280.353,44.873
3/21/2010,1.567,279.427,48.668
3/22/2010,1.652,280.226,63.543
3/23/2010,1.168,279.016,43.205
3/24/2010,1.439,281.313,45.808
3/25/2010,1.467,281.823,36.662
3/26/2010,1.738,280.653,58.999
3/27/2010,1.41,279.959,61.796
3/28/2010,1.439,279.305,63.359
3/29/2010,1.197,278.649,43.628
3/30/2010,1.681,280.222,45.368
3/31/2010,1.581,275.517,61.815
4/1/2010,1.296,276.815,61.992
4/2/2010,1.311,277.681,48.994
4/3/2010,1.282,277.934,54.617
4/4/2010,1.524,277.936,62.993
4/5/2010,1.496,281.21,70.585
4/6/2010,1.567,281.683,70.351
4/7/2010,1.681,280.438,57.584
4/8/2010,1.439,280.908,53.249
4/9/2010,1.553,281.732,47.662
4/10/2010,1.41,283.259,55.441
4/11/2010,1.41,281.91,61.852
4/12/2010,1.197,281.25,67.55
4/13/2010,1.14,280.204,68.636
4/14/2010,1.268,281.009,70.62
4/15/2010,1.325,280.008,65.503
4/16/2010,1.638,280.847,60.481
4/17/2010,1.339,281.417,66.973
4/18/2010,1.268,281.217,64.361
4/19/2010,1.695,279.615,60.259
4/20/2010,1.553,278.872,68.377
4/21/2010,1.396,278.471,61.756
4/22/2010,1.197,279.631,52.776
4/23/2010,1.368,281.839,58.323
4/24/2010,1.467,284.115,71.27
4/25/2010,1.496,283.664,69.859
4/26/2010,1.581,283.919,65.674
4/27/2010,1.325,284.28,58.875
4/28/2010,1.197,286.588,71.654
4/29/2010,1.481,283.806,61.741
4/30/2010,1.282,281.876,59.231
5/1/2010,1.353,281.456,58.994
5/2/2010,1.368,280.121,68.294
5/3/2010,1.225,279.693,67.834
5/4/2010,1.197,281.11,60.188
5/5/2010,1.396,282.589,52.963
5/6/2010,1.182,282.275,47.701
5/7/2010,1.382,281.064,73.257
5/8/2010,1.353,281.231,74.78
5/9/2010,1.254,281.134,66.878
5/10/2010,1.225,279.701,53.827
5/11/2010,1.353,279.064,49.12
5/12/2010,1.182,279.066,50.503
5/13/2010,1.467,280.276,57.906
5/14/2010,1.353,281.28,57.464
5/15/2010,1.211,281.808,59.979
5/16/2010,1.553,282.802,65.215
5/17/2010,1.268,282.92,62.692
5/18/2010,1.467,284.782,59.357
5/19/2010,1.553,285.507,46.181
5/20/2010,1.296,287.849,44.656
5/21/2010,1.425,289.526,45.622
5/22/2010,1.709,290.933,63.779
5/23/2010,1.268,291.289,77.444
5/24/2010,1.268,287.784,72.368
5/25/2010,1.14,285.808,52.382
5/26/2010,1.154,283.328,50.898
5/27/2010,1.254,282.058,51.605
5/28/2010,1.667,283.194,55.014
5/29/2010,1.553,283,46.505
5/30/2010,1.353,284.523,58.482
5/31/2010,1.439,286.328,67.241
6/1/2010,1.353,284.309,51.358
6/2/2010,1.282,286.803,57.026
6/3/2010,1.382,289.178,65.808
6/4/2010,1.396,289.735,78.33
6/5/2010,1.382,289.598,71.48
6/6/2010,1.311,287.401,60.237
6/7/2010,1.311,286.554,51.964
6/8/2010,1.026,285.657,47.67
6/9/2010,1.011,286.285,61.034
6/10/2010,1.311,287.758,64.544
6/11/2010,1.154,285.885,56.734
6/12/2010,1.083,285.609,57.282
6/13/2010,1.268,285.283,51.184
6/14/2010,1.268,285.851,51.693
6/15/2010,1.168,285.919,54.093
6/16/2010,1.168,287.992,49.508
6/17/2010,1.268,288.889,52.083
6/18/2010,1.254,287.586,43.466
6/19/2010,1.182,285.357,56.045
6/20/2010,1.311,286.5,53.366
6/21/2010,1.054,288.816,50.391
6/22/2010,1.325,289.272,57.674
6/23/2010,1.453,288.919,60.753
6/24/2010,1.282,288.865,60.357
6/25/2010,1.168,289.722,56.927
6/26/2010,1.268,291.69,72.939
6/27/2010,1.339,290.975,67.888
6/28/2010,1.026,290.418,61.01
6/29/2010,1.581,289.738,51.866
6/30/2010,1.339,290.822,54.981
7/1/2010,1.595,290.567,51.688
7/2/2010,1.068,290.089,58.922
7/3/2010,1.339,288.856,50.613
7/4/2010,0.997,288.554,53.591
7/5/2010,1.268,287.758,50.327
7/6/2010,1.225,287.51,46.889
7/7/2010,1.296,289.617,45.595
7/8/2010,1.225,288.065,48.226
7/9/2010,1.083,290.542,39.482
7/10/2010,1.182,291.796,38.198
7/11/2010,1.14,288.481,51.621
7/12/2010,1.125,286.868,45.028
7/13/2010,1.211,287.761,45.548
7/14/2010,1.197,288.853,40.609
7/15/2010,1.14,288.036,48.399
7/16/2010,1.254,287.127,52.972
7/17/2010,0.997,286.688,48.736
7/18/2010,1.168,288.626,41.657
7/19/2010,1.168,289.878,44.224
7/20/2010,1.211,289.968,34.848
7/21/2010,0.983,288.384,46.388
7/22/2010,1.068,286.895,39.909
7/23/2010,1.111,286.955,48.615
7/24/2010,1.524,288.167,45.89
7/25/2010,1.04,288.896,48.318
7/26/2010,1.254,289.548,35.146
7/27/2010,1.168,288.583,41.141
7/28/2010,1.197,287.823,39.558
7/29/2010,1.182,288.024,40.726
7/30/2010,1.311,288.03,36.717
7/31/2010,1.054,288.081,42.35
8/1/2010,1.125,287.707,41.098
8/2/2010,1.154,287.736,43.893
8/3/2010,1.168,287.669,42.671
8/4/2010,1.14,286.364,44.592
8/5/2010,1.14,286.862,43.583
8/6/2010,1.197,287.501,39.172
8/7/2010,1.182,288.762,40.953
8/8/2010,0.997,288.324,41.214
8/9/2010,1.026,287.529,40.632
8/10/2010,1.154,287.323,42.909
8/11/2010,0.997,287.297,49.765
8/12/2010,1.339,287.078,51.538
8/13/2010,1.325,286.874,51.265
8/14/2010,1.396,287.753,57.764
8/15/2010,1.239,288.951,68.248
8/16/2010,1.282,289.005,54.383
8/17/2010,1.481,287.921,45.408
8/18/2010,1.211,286.146,45.296
8/19/2010,1.239,287.738,42.271
8/20/2010,1.182,290.573,42.202
8/21/2010,1.268,289.578,48.245
8/22/2010,1.268,288.489,48.451
8/23/2010,1.311,287.056,43.002
8/24/2010,1.325,285.925,46.828
8/25/2010,1.339,285.998,37.218
8/26/2010,1.125,286.079,43.782
8/27/2010,1.282,285.797,45.895
8/28/2010,1.425,285.527,51.428
8/29/2010,1.197,285.547,53.283
8/30/2010,1.282,285.17,48.351
8/31/2010,1.154,285.404,44.759
9/1/2010,1.467,287.236,52.39
9/2/2010,1.353,288.069,51.189
9/3/2010,1.282,287.985,43.59
9/4/2010,1.51,288.175,45.592
9/5/2010,1.254,288.08,59.851
9/6/2010,1.439,288.538,66.9
9/7/2010,1.325,287.126,42.879
9/8/2010,1.325,286.746,34.673
9/9/2010,1.311,286.8,45.963
9/10/2010,1.154,288.936,46.334
9/11/2010,1.339,288.004,56.081
9/12/2010,1.04,286.168,55.932
9/13/2010,1.41,287.748,49.836
9/14/2010,1.325,286.827,58.088
9/15/2010,1.353,285.347,58.912
9/16/2010,1.239,284.233,52.682
9/17/2010,1.154,283.342,51.042
9/18/2010,1.083,283.941,47.293
9/19/2010,1.197,286.252,52.989
9/20/2010,1.168,287.237,48.21
9/21/2010,1.339,287.524,36.436
9/22/2010,1.311,288.238,45.182
